tab 	er_locations
plate_block	location_type	er_citation_names	continent_ocean	country	location_begin_lon	er_location_name	location_end_lat	location_begin_lat	location_end_lon
Laurentia	Land Section	This study	North America	Canada	272.34	Simpson Island	48.7363	48.8122	272.30
>>>>>>>>>>
tab 	er_samples
sample_dip	er_citation_names	sample_lithology	er_site_name	er_sample_name	sample_description	sample_lat	er_location_name	sample_type	magic_method_codes	sample_azimuth	sample_lon	sample_class
This study	0.6	SI5b(72.6 to 79.0)	SI5b-76.2	-44	7	Simpson Island	T	0.02	110.80	SI5b-76.2-D	0.06	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.6	SI5b(72.6 to 79.0)	SI5b-76.2	-43.6	7	Simpson Island	T	0.02	92.30	SI5b-76.2-D	0.06	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.7	SI5b(115.0 to 120.2)	SI5b-116.6	-49.7	7	Simpson Island	T	0.015	135.60	SI5b-116.6-D	0.05	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.7	SI5b(115.0 to 120.2)	SI5b-116.6	-56.6	7	Simpson Island	T	0.015	111.40	SI5b-116.6-D	0.05	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.6	SI5b(115.0 to 120.2)	SI5b-116.90	-48.9	6	Simpson Island	T	0.015	136.20	SI5b-116.90a	0.05	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.6	SI5b(115.0 to 120.2)	SI5b-116.90	-56.1	6	Simpson Island	T	0.015	112.80	SI5b-116.90a	0.05	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.7	SI5b(115.0 to 120.2)	SI5b-117.0	-47.4	6	Simpson Island	T	0.015	138.30	SI5b-117.0-D	0.04	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.7	SI5b(115.0 to 120.2)	SI5b-117.0	-55.4	6	Simpson Island	T	0.015	116.30	SI5b-117.0-D	0.04	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.8	SI5b(115.0 to 120.2)	SI5b-117.05	-45	6	Simpson Island	T	0.015	134.10	SI5b-117.05a	0.05	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.8	SI5b(115.0 to 120.2)	SI5b-117.05	-52	6	Simpson Island	T	0.015	113.80	SI5b-117.05a	0.05	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.8	SI5b(115.0 to 120.2)	SI5b-117.1	-44.8	7	Simpson Island	T	0.015	135.40	SI5b-117.1-D	0.05	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.8	SI5b(115.0 to 120.2)	SI5b-117.1	-52.2	7	Simpson Island	T	0.015	115.30	SI5b-117.1-D	0.05	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.5	SI5b(115.0 to 120.2)	SI5b-117.15	-52.2	7	Simpson Island	T	0.015	144.70	SI5b-117.15-D	0.05	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.5	SI5b(115.0 to 120.2)	SI5b-117.15	-61.7	7	Simpson Island	T	0.015	118.60	SI5b-117.15-D	0.05	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.6	SI5b(115.0 to 120.2)	SI5b-117.4	-52	7	Simpson Island	T	0.015	134.40	SI5b-117.4-D	0.05	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.6	SI5b(115.0 to 120.2)	SI5b-117.4	-58.2	7	Simpson Island	T	0.015	108.00	SI5b-117.4-D	0.05	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.6	SI5b(115.0 to 120.2)	SI5b-117.90	-48.2	8	Simpson Island	T	0.02	140.00	SI5b-117.90a	0.08	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.6	SI5b(115.0 to 120.2)	SI5b-117.90	-56.6	8	Simpson Island	T	0.02	117.40	SI5b-117.90a	0.08	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.9	SI5b(115.0 to 120.2)	SI5b-118.25	-45.9	6	Simpson Island	T	0.025	139.80	SI5b-118.25-D	0.06	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.9	SI5b(115.0 to 120.2)	SI5b-118.25	-54.8	6	Simpson Island	T	0.025	119.00	SI5b-118.25-D	0.06	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.7	SI5b(132.4 to 171.9)	SI5b-133.3	-51	7	Simpson Island	T	0.02	128.10	SI5b-133.3-D	0.06	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.7	SI5b(132.4 to 171.9)	SI5b-133.3	-55.3	7	Simpson Island	T	0.02	103.00	SI5b-133.3-D	0.06	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.5	SI5b(132.4 to 171.9)	SI5b-133.4	-49.4	7	Simpson Island	T	0.02	128.40	SI5b-133.4-D	0.06	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.5	SI5b(132.4 to 171.9)	SI5b-133.4	-54	7	Simpson Island	T	0.02	104.70	SI5b-133.4-D	0.06	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.1	SI5b(132.4 to 171.9)	SI5b-146.00	-55.4	6	Simpson Island	T	0.02	177.30	SI5b-146.00a	0.06	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.1	SI5b(132.4 to 171.9)	SI5b-146.00	-72.9	6	Simpson Island	T	0.02	161.30	SI5b-146.00a	0.06	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.3	SI5b(132.4 to 171.9)	SI5b-146.3	-60.9	7	Simpson Island	T	0.02	144.90	SI5b-146.3-D	0.06	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.3	SI5b(132.4 to 171.9)	SI5b-146.3	-68.7	7	Simpson Island	T	0.02	106.50	SI5b-146.3-D	0.06	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.3	SI5b(132.4 to 171.9)	SI5b-146.5	-56.8	7	Simpson Island	T	0.02	138.00	SI5b-146.5-D	0.06	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.3	SI5b(132.4 to 171.9)	SI5b-146.5	-63.3	7	Simpson Island	T	0.02	106.20	SI5b-146.5-D	0.06	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.3	SI5b(132.4 to 171.9)	SI5b-159.7	-57.5	7	Simpson Island	T	0.02	131.50	SI5b-159.7-D	0.06	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.3	SI5b(132.4 to 171.9)	SI5b-159.7	-61.8	7	Simpson Island	T	0.02	99.00	SI5b-159.7-D	0.06	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.4	SI5b(132.4 to 171.9)	SI5b-159.9	-51.5	7	Simpson Island	T	0.02	140.10	SI5b-159.9-D	0.06	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.4	SI5b(132.4 to 171.9)	SI5b-159.9	-59.6	7	Simpson Island	T	0.02	114.40	SI5b-159.9-D	0.06	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.2	SI5b(132.4 to 171.9)	SI5b-160.00	-60.5	6	Simpson Island	T	0.02	125.80	SI5b-160.00a	0.06	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.2	SI5b(132.4 to 171.9)	SI5b-160.00	-62.2	6	Simpson Island	T	0.02	90.30	SI5b-160.00a	0.06	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	1.7	SI5b(183.4 to 188.7)	SI5b-184.2	53.7	6	Simpson Island	T	0.035	313.10	SI5b-184.2-D	0.1	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	1.7	SI5b(183.4 to 188.7)	SI5b-184.2	59.1	6	Simpson Island	T	0.035	284.90	SI5b-184.2-D	0.1	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.6	SI5b(183.4 to 188.7)	SI5b-184.3	-53.3	8	Simpson Island	T	0.015	143.60	SI5b-184.3-D	0.06	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.6	SI5b(183.4 to 188.7)	SI5b-184.3	-62.2	8	Simpson Island	T	0.015	116.10	SI5b-184.3-D	0.06	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.7	SI5b(183.4 to 188.7)	SI5b-184.5	-53.3	8	Simpson Island	T	0.015	145.80	SI5b-184.5-D	0.06	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.7	SI5b(183.4 to 188.7)	SI5b-184.5	-62.9	8	Simpson Island	T	0.015	118.70	SI5b-184.5-D	0.06	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.4	SI5b(183.4 to 188.7)	SI5b-185.7	-51.2	8	Simpson Island	T	0.015	132.50	SI5b-185.7-D	0.06	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.4	SI5b(183.4 to 188.7)	SI5b-185.7	-56.9	8	Simpson Island	T	0.015	107.00	SI5b-185.7-D	0.06	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.3	SI5b(183.4 to 188.7)	SI5b-186.2	-52	7	Simpson Island	T	0.02	147.30	SI5b-186.2-D	0.06	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.3	SI5b(183.4 to 188.7)	SI5b-186.2	-62.3	7	Simpson Island	T	0.02	121.80	SI5b-186.2-D	0.06	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.7	SI5b(183.4 to 188.7)	SI5b-186.5	-51.2	7	Simpson Island	T	0.015	143.10	SI5b-186.5-D	0.05	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.7	SI5b(183.4 to 188.7)	SI5b-186.5	-60.3	7	Simpson Island	T	0.015	117.90	SI5b-186.5-D	0.05	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.4	SI5b(197.5 to 216.7)	SI5b-198.3	-61.5	7	Simpson Island	T	0.03	140.50	SI5b-198.3-D	0.1	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.4	SI5b(197.5 to 216.7)	SI5b-198.3	-67.8	7	Simpson Island	T	0.03	101.10	SI5b-198.3-D	0.1	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.7	SI5b(197.5 to 216.7)	SI5b-198.6	-72.7	7	Simpson Island	T	0.04	145.40	SI5b-198.6-D	0.145	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.7	SI5b(197.5 to 216.7)	SI5b-198.6	-75.4	7	Simpson Island	T	0.04	74.10	SI5b-198.6-D	0.145	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.7	SI5b(197.5 to 216.7)	SI5b-198.8	-62	7	Simpson Island	T	0.03	149.10	SI5b-198.8-D	0.1	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.7	SI5b(197.5 to 216.7)	SI5b-198.8	-70.9	7	Simpson Island	T	0.03	108.80	SI5b-198.8-D	0.1	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.5	SI5b(197.5 to 216.7)	SI5b-212.4	-59.6	8	Simpson Island	T	0.02	136.50	SI5b-212.4-D	0.08	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.5	SI5b(197.5 to 216.7)	SI5b-212.4	-65	8	Simpson Island	T	0.02	100.60	SI5b-212.4-D	0.08	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.4	SI5b(197.5 to 216.7)	SI5b-214.0	-64.6	8	Simpson Island	T	0.02	143.10	SI5b-214.0-D	0.08	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.4	SI5b(197.5 to 216.7)	SI5b-214.0	-70.8	8	Simpson Island	T	0.02	97.20	SI5b-214.0-D	0.08	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.3	SI5b(197.5 to 216.7)	SI5b-214.2	-61.5	8	Simpson Island	T	0.02	142.20	SI5b-214.2-D	0.08	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.3	SI5b(197.5 to 216.7)	SI5b-214.2	-68.3	8	Simpson Island	T	0.02	102.90	SI5b-214.2-D	0.08	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.6	SI6(0.0 to 3.0)	SI6-0.70	-53.4	10	Simpson Island	T	0.015	129.50	SI6-0.70a	0.09	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.6	SI6(0.0 to 3.0)	SI6-0.70	-59.1	10	Simpson Island	T	0.015	98.50	SI6-0.70a	0.09	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.5	SI6(0.0 to 3.0)	SI6-0.80	-56.4	12	Simpson Island	T	0.01	147.60	SI6-0.80a	0.1	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.5	SI6(0.0 to 3.0)	SI6-0.80	-67.9	12	Simpson Island	T	0.01	112.60	SI6-0.80a	0.1	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.5	SI6(0.0 to 3.0)	SI6-1.40	-51.6	11	Simpson Island	T	0.015	144.80	SI6-1.40a	0.1	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.5	SI6(0.0 to 3.0)	SI6-1.40	-63	11	Simpson Island	T	0.015	116.30	SI6-1.40a	0.1	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	1.7	SI6(0.0 to 3.0)	SI6-2.20	-52.7	10	Simpson Island	T	0.02	135.60	SI6-2.20a	0.1	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	1.7	SI6(0.0 to 3.0)	SI6-2.20	-60.7	10	Simpson Island	T	0.02	105.20	SI6-2.20a	0.1	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	1.4	SI6(0.0 to 3.0)	SI6-2.40	-60.9	10	Simpson Island	T	0.02	126.00	SI6-2.40a	0.1	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	1.4	SI6(0.0 to 3.0)	SI6-2.40	-63.5	10	Simpson Island	T	0.02	85.10	SI6-2.40a	0.1	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.9	SI6(12.0 to 28.4)	SI6-13.35	-60.8	12	Simpson Island	T	0.01	115.20	SI6-13.35a	0.1	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.9	SI6(12.0 to 28.4)	SI6-13.35	-59.7	12	Simpson Island	T	0.01	77.40	SI6-13.35a	0.1	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.5	SI6(12.0 to 28.4)	SI6-13.36	-63.9	12	Simpson Island	T	0.01	123.00	SI6-13.36a	0.1	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.5	SI6(12.0 to 28.4)	SI6-13.36	-64.4	12	Simpson Island	T	0.01	77.90	SI6-13.36a	0.1	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.4	SI6(12.0 to 28.4)	SI6-13.45	-66.2	13	Simpson Island	T	0.008	129.80	SI6-13.45a	0.1	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.4	SI6(12.0 to 28.4)	SI6-13.45	-68.2	13	Simpson Island	T	0.008	77.70	SI6-13.45a	0.1	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.4	SI6(12.0 to 28.4)	SI6-13.50	-62	13	Simpson Island	T	0.008	121.30	SI6-13.50a	0.1	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.4	SI6(12.0 to 28.4)	SI6-13.50	-62.7	13	Simpson Island	T	0.008	80.10	SI6-13.50a	0.1	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.4	SI6(12.0 to 28.4)	SI6-14.20	-62.5	12	Simpson Island	T	0.008	121.80	SI6-14.20a	0.09	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.4	SI6(12.0 to 28.4)	SI6-14.20	-63.2	12	Simpson Island	T	0.008	79.40	SI6-14.20a	0.09	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.4	SI6(12.0 to 28.4)	SI6-14.40	-58.4	13	Simpson Island	T	0.008	118.70	SI6-14.40a	0.1	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.4	SI6(12.0 to 28.4)	SI6-14.40	-59.1	13	Simpson Island	T	0.008	83.10	SI6-14.40a	0.1	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.4	SI6(12.0 to 28.4)	SI6-14.45	-62.7	13	Simpson Island	T	0.008	123.80	SI6-14.45a	0.1	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.4	SI6(12.0 to 28.4)	SI6-14.45	-64	13	Simpson Island	T	0.008	80.60	SI6-14.45a	0.1	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.4	SI6(12.0 to 28.4)	SI6-15.00	-65.4	13	Simpson Island	T	0.008	113.70	SI6-15.00a	0.1	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.4	SI6(12.0 to 28.4)	SI6-15.00	-62.5	13	Simpson Island	T	0.008	69.50	SI6-15.00a	0.1	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.2	SI6(40.6 to 57.8)	SI6-41.6	-51.4	13	Simpson Island	T	0.008	42.20	SI6-41.6a	0.1	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.2	SI6(40.6 to 57.8)	SI6-41.6	-32.9	13	Simpson Island	T	0.008	33.00	SI6-41.6a	0.1	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.5	SI6(40.6 to 57.8)	SI6-42.6	-55.9	13	Simpson Island	T	0.008	126.70	SI6-42.6a	0.1	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.5	SI6(40.6 to 57.8)	SI6-42.6	-60	13	Simpson Island	T	0.008	92.90	SI6-42.6a	0.1	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.5	SI6(40.6 to 57.8)	SI6-43.5	-66.2	13	Simpson Island	T	0.008	132.60	SI6-43.5a	0.1	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.5	SI6(40.6 to 57.8)	SI6-43.5	-69.1	13	Simpson Island	T	0.008	79.60	SI6-43.5a	0.1	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.8	SI6(40.6 to 57.8)	SI6-43.6	-57.6	11	Simpson Island	T	0.015	141.60	SI6-43.6a	0.1	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.8	SI6(40.6 to 57.8)	SI6-43.6	-66.6	11	Simpson Island	T	0.015	104.10	SI6-43.6a	0.1	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	1.2	SI6(40.6 to 57.8)	SI6-43.8	-56.8	13	Simpson Island	T	0.008	135.10	SI6-43.8a	0.1	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	1.2	SI6(40.6 to 57.8)	SI6-43.8	-63.8	13	Simpson Island	T	0.008	99.20	SI6-43.8a	0.1	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.3	SI6(40.6 to 57.8)	SI6-46.5	-81.7	12	Simpson Island	T	0.01	251.90	SI6-46.5a	0.1	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.3	SI6(40.6 to 57.8)	SI6-46.5	-71.3	12	Simpson Island	T	0.01	345.20	SI6-46.5a	0.1	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.5	SI6(40.6 to 57.8)	SI6-46.6	-56.8	13	Simpson Island	T	0.008	149.00	SI6-46.6a	0.1	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.5	SI6(40.6 to 57.8)	SI6-46.6	-68.7	13	Simpson Island	T	0.008	113.60	SI6-46.6a	0.1	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.6	SI6(40.6 to 57.8)	SI6-50.9	-59.7	13	Simpson Island	T	0.008	122.40	SI6-50.9a	0.1	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.6	SI6(40.6 to 57.8)	SI6-50.9	-61.4	13	Simpson Island	T	0.008	84.30	SI6-50.9a	0.1	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.3	SI6(76.5 to 94.1)	SI6-78.05	-67.4	10	Simpson Island	T	0.02	170.30	SI6-78.05a	0.1	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.3	SI6(76.5 to 94.1)	SI6-78.05	-82.9	10	Simpson Island	T	0.02	103.00	SI6-78.05a	0.1	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.1	SI6(76.5 to 94.1)	SI6-78.20	-62.4	12	Simpson Island	T	0.01	139.10	SI6-78.20a	0.1	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.1	SI6(76.5 to 94.1)	SI6-78.20	-69.1	12	Simpson Island	T	0.01	92.80	SI6-78.20a	0.1	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.2	SI6(76.5 to 94.1)	SI6-78.40	-61.8	12	Simpson Island	T	0.01	148.10	SI6-78.40a	0.1	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.2	SI6(76.5 to 94.1)	SI6-78.40	-72	12	Simpson Island	T	0.01	102.20	SI6-78.40a	0.1	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.7	SI6(76.5 to 94.1)	SI6-79.80	-58.2	12	Simpson Island	T	0.01	144.00	SI6-79.80a	0.1	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.7	SI6(76.5 to 94.1)	SI6-79.80	-68	12	Simpson Island	T	0.01	105.60	SI6-79.80a	0.1	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.6	SI6(76.5 to 94.1)	SI6-79.85	-59.8	12	Simpson Island	T	0.01	143.00	SI6-79.85a	0.1	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.6	SI6(76.5 to 94.1)	SI6-79.85	-68.7	12	Simpson Island	T	0.01	101.70	SI6-79.85a	0.1	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.6	SI6(76.5 to 94.1)	SI6-79.90	-56.3	11	Simpson Island	T	0.015	171.50	SI6-79.90a	0.1	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.6	SI6(76.5 to 94.1)	SI6-79.90	-75.1	11	Simpson Island	T	0.015	148.60	SI6-79.90a	0.1	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.2	SI6(76.5 to 94.1)	SI6-80.40	-58.4	13	Simpson Island	T	0.008	135.50	SI6-80.40a	0.1	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.2	SI6(76.5 to 94.1)	SI6-80.40	-65	13	Simpson Island	T	0.008	97.00	SI6-80.40a	0.1	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.6	SI6(94.1 to 104.2)	SI6-95.40	-66.9	10	Simpson Island	T	0.02	160.40	SI6-95.40a	0.1	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.6	SI6(94.1 to 104.2)	SI6-95.40	-79.3	10	Simpson Island	T	0.02	96.20	SI6-95.40a	0.1	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.5	SI6(94.1 to 104.2)	SI6-95.50	-65.4	13	Simpson Island	T	0.008	152.30	SI6-95.50a	0.1	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.5	SI6(94.1 to 104.2)	SI6-95.50	-75.6	13	Simpson Island	T	0.008	95.90	SI6-95.50a	0.1	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.9	SI6(94.1 to 104.2)	SI6-95.51	-60.5	13	Simpson Island	T	0.008	162.10	SI6-95.51a	0.1	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.9	SI6(94.1 to 104.2)	SI6-95.51	-76	13	Simpson Island	T	0.008	122.80	SI6-95.51a	0.1	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.6	SI6(94.1 to 104.2)	SI6-95.60	-65	12	Simpson Island	T	0.01	158.90	SI6-95.60a	0.1	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.6	SI6(94.1 to 104.2)	SI6-95.60	-77.7	12	Simpson Island	T	0.01	103.40	SI6-95.60a	0.1	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.4	SI6(94.1 to 104.2)	SI6-96.38	-68.9	11	Simpson Island	T	0.015	170.50	SI6-96.38a	0.1	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.4	SI6(94.1 to 104.2)	SI6-96.38	-83.4	11	Simpson Island	T	0.015	91.10	SI6-96.38a	0.1	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.6	SI6(94.1 to 104.2)	SI6-96.40	-51.3	11	Simpson Island	T	0.015	93.80	SI6-96.40a	0.1	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.6	SI6(94.1 to 104.2)	SI6-96.40	-45.1	11	Simpson Island	T	0.015	71.00	SI6-96.40a	0.1	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.7	SI6(94.1 to 104.2)	SI6-96.60	-58.6	13	Simpson Island	T	0.008	217.10	SI6-96.60a	0.1	0	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
This study	0.7	SI6(94.1 to 104.2)	SI6-96.60	-74.1	13	Simpson Island	T	0.008	252.40	SI6-96.60a	0.1	100	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4
